Gender,Married,Dependents,Education,Self_Employed,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,Area_Semiurban,Area_Urban
0,0,0,0,0,-0.3115789201803076,0.2732312961117544,1,1,-1.081878420094138,True,False
0,0,0,0,0,-0.4551170825180025,0.2732312961117544,1,0,-0.6837506113456422,True,False
1,1,2,0,0,-0.06038713608934159,0.2732312961117544,1,0,-0.5494172772749085,False,True
0,1,1,0,1,2.22725232616767,0.2732312961117544,0,0,1.846309851592788,False,True
1,1,2,0,0,-0.7242511369011804,0.2732312961117544,1,1,-0.8072955170324569,True,False
1,1,0,0,0,-0.7421934071933922,0.2732312961117544,1,1,-0.8601936174955438,True,False
1,1,0,0,0,-0.04244486579712973,0.2732312961117544,1,0,-0.21880414938061568,False,False
1,1,1,0,0,0.7649572973524039,0.2732312961117544,1,1,1.4391336835545538,False,True
1,1,2,1,0,0.119035566832777,0.2732312961117544,1,1,0.00740483286284782,False,True
1,1,0,0,0,-0.3115789201803076,0.2732312961117544,1,1,0.035245938369735635,False,True
1,1,3,0,0,-0.6883665963167567,0.2732312961117544,1,1,-1.1017152077677956,False,True
1,1,0,1,1,0.49582324296922603,-2.5228356340985316,0,0,-0.04758135051325561,False,False
1,1,1,0,0,-0.16804075784261274,0.2732312961117544,0,0,-0.43492073087783234,False,False
0,0,0,0,0,-0.38334800134915503,0.2732312961117544,0,0,-0.7060234957511524,True,False
1,1,0,0,0,2.164454380144929,0.2732312961117544,1,0,1.4360015591850288,True,False
1,0,0,1,0,-0.20392529842703647,-2.5228356340985316,0,0,-0.2577816970902586,False,True
1,1,1,0,0,2.22725232616767,0.2732312961117544,1,1,1.5852994874657147,False,True
1,1,3,1,1,-0.22186756871924831,-4.386880254238722,1,1,0.31504904871395817,False,True
0,0,0,0,0,-0.02450259550491787,0.2732312961117544,0,0,-0.6593896440271154,True,False
1,1,0,0,0,0.621419135014709,0.2732312961117544,1,1,0.027589634355341487,False,True
1,1,2,1,1,-0.7242511369011804,0.2732312961117544,1,1,-0.8507972443869691,True,False
1,0,0,0,0,-1.0113274615765702,-0.6587910139583409,1,1,-0.9378006990959935,True,False
1,1,3,1,0,-0.7601356774856041,0.2732312961117544,0,0,-0.501043356456691,True,False
1,1,3,0,1,0.8905531893978869,0.2732312961117544,1,1,0.2941682195837923,True,False
1,0,0,0,0,-0.43717481222579063,2.1372759162519452,1,0,-0.8507972443869691,False,True
1,0,0,0,0,0.6931882161835564,0.2732312961117544,1,0,0.802268395084495,False,True
1,1,1,0,1,-0.4910016231024262,0.2732312961117544,1,0,-0.7561374856635505,False,True
1,1,3,0,0,0.7649572973524039,-0.6587910139583409,0,0,0.3383659745759767,True,False
1,1,3,1,1,-0.13215621725818902,0.2732312961117544,1,1,-0.24212107524263424,True,False
0,0,0,0,0,-0.47305935281021433,0.2732312961117544,1,1,-0.8173879177787037,True,False
1,1,1,0,1,-0.16804075784261274,0.2732312961117544,1,1,-1.3223559689098814,True,False
0,1,2,0,0,0.5317077835536498,0.2732312961117544,1,0,-1.021672029435493,False,True
1,1,0,0,0,2.22725232616767,0.2732312961117544,1,0,0.7152649403754705,True,False
1,1,1,0,0,-1.5675378406351377,-1.5908133240284363,1,1,-0.7679699555039778,False,True
1,0,0,0,0,-0.02450259550491787,0.2732312961117544,1,1,-0.45162539418196507,True,False
1,1,2,1,0,-0.6883665963167567,0.2732312961117544,1,1,-0.29989136916942644,True,False
1,1,0,0,0,-0.5986552448556973,0.2732312961117544,1,1,-0.5487212496372363,True,False
1,0,0,0,0,1.3032254061187596,0.2732312961117544,1,1,0.8252373071276774,False,True
1,1,0,0,0,0.6752459458913446,0.2732312961117544,1,1,1.27626321633926,True,False
1,1,0,0,0,-0.11421394696597717,0.2732312961117544,1,1,-0.11718411428047516,True,False
1,1,2,0,0,0.9084954596900988,-2.5228356340985316,1,1,1.9869074344025714,True,False
1,1,2,1,0,-1.0113274615765702,0.2732312961117544,1,1,-0.3834146856900899,False,True
1,0,0,0,0,-0.2756943795958839,0.2732312961117544,1,1,-0.7175079517727437,True,False
1,0,0,1,0,-2.0160945979404343,-3.4548579441686273,1,1,-0.8960390408356618,True,False
1,0,0,0,0,-0.16804075784261274,0.2732312961117544,1,0,0.20438065432407912,False,True
0,1,0,0,0,-0.006560325212706013,0.2732312961117544,1,1,-0.4902549280727719,True,False
1,1,0,0,0,-1.5675378406351377,0.2732312961117544,1,1,-1.1208559678037808,True,False
1,1,0,1,0,-0.4012902716413669,-2.5228356340985316,1,1,-0.6983671917367583,True,False
1,1,0,0,0,-0.11421394696597717,0.2732312961117544,1,1,-0.3113758251910177,True,False
1,1,2,1,0,-0.07832940638155345,-2.5228356340985316,1,1,0.47200328100903827,False,True
1,0,0,0,0,0.24463145887826002,0.2732312961117544,1,1,0.8541224540910736,True,False
1,1,0,0,0,-0.16804075784261274,0.2732312961117544,1,1,2.2135949356469347,False,True
1,1,0,0,0,-0.16804075784261274,0.2732312961117544,1,1,0.710044733092929,True,False
1,1,0,0,0,0.40611189150816673,0.2732312961117544,1,1,-0.565425912941369,False,True
1,1,1,0,0,-0.6704243260245448,0.2732312961117544,1,1,-0.7352566565333847,False,True
1,1,2,0,0,1.5723594605019375,0.2732312961117544,1,1,2.209288264638838,False,True
1,0,0,1,0,-0.3115789201803076,0.2732312961117544,1,0,0.39613626850276895,False,False
1,1,2,0,0,1.410879027872031,0.2732312961117544,0,0,0.4194531943647875,False,True
1,1,3,1,0,-0.7780779477778159,2.1372759162519452,1,1,-1.1727100268103594,True,False
1,0,0,0,0,-0.02450259550491787,0.2732312961117544,1,1,-0.3058076040896401,False,True
0,1,0,0,0,0.029324215371717702,0.2732312961117544,1,1,-0.3246003503067894,True,False
1,1,0,1,0,0.26257372917047184,0.2732312961117544,0,0,0.5189851465519114,False,False
0,0,1,0,1,-0.16804075784261274,0.2732312961117544,1,1,0.4372018991254285,True,False
1,0,0,0,0,-0.34746346076473134,0.2732312961117544,1,1,-0.39837927990004207,True,False
1,1,1,0,0,0.8546686488134632,-2.5228356340985316,1,1,2.2135949356469347,False,False
0,1,0,0,0,0.2984582697548956,0.2732312961117544,1,1,-0.259173752365603,True,False
1,1,1,0,0,-0.9395583804077227,0.2732312961117544,1,1,-0.8988231513863506,False,True
1,1,0,0,0,0.6752459458913446,0.2732312961117544,1,0,0.5273374782039778,False,False
0,0,0,0,0,2.182396650437141,0.2732312961117544,1,1,1.4662787614237693,False,True
1,1,0,0,0,0.7649572973524039,0.2732312961117544,1,1,0.7444981011577028,False,False
0,0,0,0,0,-1.6751914623884088,0.2732312961117544,1,1,-0.7060234957511524,True,False
0,0,0,0,0,-0.006560325212706013,0.2732312961117544,0,1,1.7130205589785628,True,False
1,1,2,0,0,-1.0113274615765702,0.2732312961117544,1,1,-1.1267722027239946,True,False
1,1,0,1,0,1.01614908144337,0.2732312961117544,1,1,0.041510187108785394,False,False
0,0,0,0,0,-0.7960202180700278,0.2732312961117544,1,1,-0.8709820458794628,False,False
1,1,3,0,0,2.22725232616767,0.2732312961117544,1,1,2.2135949356469347,False,False
1,0,0,0,0,-0.16804075784261274,0.2732312961117544,1,1,-0.24003299232961764,False,False
1,1,1,0,1,0.40611189150816673,-2.5228356340985316,0,0,2.2135949356469347,False,True
1,1,0,0,0,0.8008418379368276,0.2732312961117544,1,0,0.8541224540910736,False,False
1,0,0,0,1,2.22725232616767,2.1372759162519452,1,1,2.2135949356469347,False,True
1,0,0,0,0,-1.136923353622053,0.2732312961117544,1,1,-0.7836305773516022,False,True
1,0,0,0,0,-1.2086924347909005,0.2732312961117544,1,1,-1.209947505425822,True,False
1,1,0,0,1,-2.0160945979404343,-3.4548579441686273,1,1,-0.9520692656682735,True,False
1,0,0,0,0,-0.634539785440121,0.2732312961117544,1,1,-0.45232142181963725,True,False
1,1,3,0,0,2.22725232616767,0.2732312961117544,1,0,1.9333133063018124,True,False
0,1,0,0,0,-0.9575006506999345,0.2732312961117544,1,0,-0.5609017332964997,False,False
1,1,2,0,1,-0.8857315695310871,0.2732312961117544,1,1,0.21621312416450644,False,True
1,0,0,0,0,1.8773780554695392,0.2732312961117544,0,0,2.2135949356469347,True,False
1,1,2,1,0,-0.15009848755040087,0.2732312961117544,1,0,-0.19653126497510542,False,False
1,1,2,0,0,0.8546686488134632,0.2732312961117544,1,0,0.32374939418486065,False,False
1,0,0,0,0,0.5496500538458616,0.2732312961117544,1,1,-0.27065820838719423,False,True
1,0,0,0,1,0.6752459458913446,-2.5228356340985316,1,1,0.26284697588854355,True,False
1,1,0,0,0,-0.2756943795958839,0.2732312961117544,1,1,-0.5090476742899211,True,False
1,1,2,0,0,0.8905531893978869,-2.5228356340985316,1,1,1.9357494030336653,False,True
0,1,0,0,0,-0.6704243260245448,0.2732312961117544,1,1,0.21621312416450644,True,False
0,1,2,0,0,-1.2086924347909005,0.2732312961117544,1,1,2.2135949356469347,False,True
1,1,1,0,0,-1.9263832464793749,0.2732312961117544,1,1,-1.124684119810978,False,True
0,0,0,0,0,1.5723594605019375,0.2732312961117544,1,0,1.9040801455195804,False,False
1,1,0,0,0,-0.22186756871924831,0.2732312961117544,1,1,-0.17565043584493956,True,False
1,0,0,0,0,-0.34746346076473134,0.2732312961117544,0,0,0.02863367581184978,False,False
1,1,0,0,1,0.26257372917047184,0.2732312961117544,1,1,0.04603436675365467,False,False
1,0,0,0,0,1.9132625960539629,0.2732312961117544,1,0,1.034045598429336,False,True
1,1,2,1,0,-0.43717481222579063,0.2732312961117544,1,0,-1.3620295442571966,False,False
1,0,0,0,0,-1.5675378406351377,0.2732312961117544,1,1,-1.0234120985296735,False,True
1,1,3,0,0,2.22725232616767,-2.5228356340985316,0,1,2.2135949356469347,True,False
1,1,1,0,0,0.40611189150816673,0.2732312961117544,1,1,-0.06776615200574929,False,False
1,1,1,0,0,0.8905531893978869,0.2732312961117544,1,1,1.1635067390363645,False,True
1,0,0,0,0,-0.3115789201803076,0.2732312961117544,1,1,-0.39385510025517284,False,False
1,1,0,0,0,2.1106275692682934,0.2732312961117544,1,1,1.39667599765655,True,False
1,1,0,1,0,-0.7063088666089685,0.2732312961117544,1,1,-1.1452169351223078,True,False
1,1,0,0,0,2.22725232616767,0.2732312961117544,1,0,0.6049445598044275,False,True
1,1,1,0,0,-0.29363664988809574,0.2732312961117544,0,0,-0.6353766905274246,True,False
1,1,2,0,0,0.37022735092374304,0.2732312961117544,1,1,-0.20209948607648298,False,False
1,1,0,0,0,-1.1189810833298413,-2.5228356340985316,1,1,1.0886837679866033,False,True
1,1,0,0,0,0.8008418379368276,0.2732312961117544,1,1,0.236049911838164,False,False
0,1,0,0,0,-0.4551170825180025,0.2732312961117544,1,0,-0.5609017332964997,False,False
1,1,0,0,0,-0.15009848755040087,0.2732312961117544,1,1,-0.14711330270037956,False,False
1,0,0,0,0,-1.3342883268363834,2.1372759162519452,0,0,-1.377342152285985,True,False
1,1,2,0,0,1.123802703196641,0.2732312961117544,1,1,0.6282614856664461,True,False
1,1,0,1,0,-0.7601356774856041,0.2732312961117544,1,1,-0.9068274692195808,False,False
1,1,3,0,0,2.22725232616767,-0.6587910139583409,1,1,2.2135949356469347,False,True
1,1,3,1,0,-1.0113274615765702,-2.5228356340985316,1,0,-0.9301443950815994,False,False
1,1,0,0,0,0.8905531893978869,0.2732312961117544,1,1,1.7881915438471598,True,False
1,1,0,1,1,-0.903673839823299,0.2732312961117544,1,0,-0.3879388653349592,True,False
1,1,0,0,0,-0.38334800134915503,0.2732312961117544,1,1,-0.2553456003584059,False,False
1,1,2,0,0,-0.6524820557323329,0.2732312961117544,1,1,-0.8807264328068735,False,False
1,1,3,0,0,2.22725232616767,0.2732312961117544,0,0,2.2135949356469347,True,False
1,1,1,0,0,-0.38334800134915503,0.2732312961117544,1,1,-0.8507972443869691,True,False
1,0,0,1,0,-0.634539785440121,2.1372759162519452,0,0,-0.8389647745465418,False,True
1,1,1,0,0,0.7649572973524039,0.2732312961117544,0,0,2.2135949356469347,False,True
1,0,0,0,0,-1.262519245667536,0.2732312961117544,1,0,0.27293937663479034,False,False
1,1,0,0,0,-1.154865623914265,-2.5228356340985316,1,1,-0.5549854983762861,True,False
1,1,1,0,0,2.2003389207293527,0.2732312961117544,1,0,2.2135949356469347,True,False
0,1,0,0,0,-0.5268861636868499,0.2732312961117544,1,1,-0.8942989717414813,True,False
1,1,0,0,1,-0.3115789201803076,0.2732312961117544,1,1,2.2135949356469347,True,False
1,1,1,0,1,-1.2804615159597479,-0.6587910139583409,0,0,-1.3978749675973148,False,False
1,1,0,0,0,-1.423999678297443,0.2732312961117544,1,1,-0.5824785900643378,False,False
1,1,0,0,1,0.5496500538458616,0.2732312961117544,1,1,-0.07820656657083222,False,False
1,1,0,0,0,0.9084954596900988,-2.5228356340985316,1,1,1.090423837080784,False,False
1,0,0,1,0,-1.6034223812195614,0.2732312961117544,1,1,-0.4558015600079982,False,False
1,0,0,0,0,0.4778809726770142,0.2732312961117544,1,0,2.020316761010837,True,False
1,1,0,1,0,0.40611189150816673,0.2732312961117544,1,0,-0.05628169598415806,False,True
1,0,0,0,0,-1.1010388130376294,0.2732312961117544,1,1,-0.8132117519526706,True,False
1,0,0,0,0,-0.3115789201803076,0.2732312961117544,1,1,-0.69732315028025,False,False
1,1,1,0,0,0.5855345944302853,0.2732312961117544,1,0,-0.16938618710588982,True,False
1,0,0,0,0,0.8905531893978869,0.2732312961117544,1,1,2.049201907974233,False,False
0,0,0,1,0,-0.3115789201803076,0.2732312961117544,1,1,-0.6691340309545261,False,True
0,1,0,0,0,-0.43717481222579063,0.2732312961117544,1,1,0.012973053964225384,True,False
1,0,0,0,1,-0.9754429209921464,0.2732312961117544,1,0,1.6723029421747393,False,True
1,1,1,1,0,-0.8498470289466633,0.2732312961117544,1,1,-0.3809785889582372,True,False
1,0,2,0,0,0.5137655132614379,0.2732312961117544,0,1,-0.4425770348922265,True,False
1,1,3,1,0,-0.16804075784261274,-2.5228356340985316,1,0,-0.7665779002286335,False,True
1,1,1,1,0,-0.04244486579712973,0.2732312961117544,1,1,-0.5609017332964997,False,True
1,1,2,1,0,-0.23980983901146016,0.2732312961117544,1,1,-0.7926789366413408,True,False
0,0,0,1,0,-0.3115789201803076,0.2732312961117544,1,1,-0.6218041515928168,True,False
0,0,0,0,0,-1.029269731868782,0.2732312961117544,1,1,-1.0268922367180346,False,True
1,0,0,1,0,-1.4778264891740784,0.2732312961117544,1,1,0.10832884032531616,False,False
1,0,0,0,0,-1.406057408005231,0.2732312961117544,1,1,-1.2931228081276493,False,True
1,0,0,0,0,-0.1859830281348246,0.2732312961117544,1,0,-0.9663378322405536,True,False
0,0,0,0,0,1.374994487287607,0.2732312961117544,1,0,1.3242891233386416,True,False
1,1,3,0,0,-0.16804075784261274,0.2732312961117544,0,0,-0.5271443928693983,True,False
1,1,1,0,1,1.8414935148851155,0.2732312961117544,1,1,0.5541345422543573,False,True
1,1,3,1,1,-0.13215621725818902,0.2732312961117544,1,1,-0.1711262562000703,False,False
1,1,0,0,0,-0.006560325212706013,0.2732312961117544,1,1,-0.00025147115154632905,False,True
1,1,3,1,0,-0.6704243260245448,0.2732312961117544,1,1,-0.4738982785874753,True,False
1,1,0,0,0,-0.04244486579712973,0.2732312961117544,1,0,-1.477222118291945,False,False
1,1,0,0,0,-0.11421394696597717,0.2732312961117544,1,1,-0.24107703378612594,True,False
1,1,2,0,0,-1.1728078942064768,0.2732312961117544,0,0,-0.415779970841847,True,False
0,1,2,0,0,-0.1859830281348246,0.2732312961117544,1,1,0.16401105133909177,True,False
1,1,0,0,0,-1.3881151377130192,0.2732312961117544,0,0,-1.3829103733873624,False,True
1,1,2,0,0,-0.38334800134915503,0.2732312961117544,1,1,-0.16312193836684005,True,False
1,0,0,0,0,0.119035566832777,0.2732312961117544,1,1,-0.15059344088874055,True,False
1,1,0,0,0,0.6752459458913446,0.2732312961117544,1,1,0.8328936111420716,True,False
1,1,0,0,0,-0.16804075784261274,0.2732312961117544,1,1,0.01923730270327514,True,False
1,1,0,0,0,0.5855345944302853,0.2732312961117544,1,0,-1.0248041538050179,False,False
1,1,0,1,1,0.011381945079505846,0.2732312961117544,1,0,-0.5080036328334129,False,True
1,1,2,0,0,1.3032254061187596,0.2732312961117544,1,1,0.6091207256304607,True,False
1,1,0,0,0,0.37022735092374304,2.1372759162519452,1,1,-0.49999931500018263,True,False
1,0,0,0,1,1.123802703196641,0.2732312961117544,1,1,0.0714393755286898,False,False
1,1,1,0,0,-0.5986552448556973,0.2732312961117544,1,1,-0.5741262584122714,True,False
1,1,0,0,0,-1.7110760029728325,-2.5228356340985316,1,1,-0.8626297142273964,False,False
1,0,0,1,0,-0.3115789201803076,0.2732312961117544,1,1,-0.1418930954178381,False,False
0,0,0,0,0,2.22725232616767,0.2732312961117544,1,1,0.7441500873388667,True,False
1,1,1,0,0,0.04726648566392956,0.2732312961117544,1,1,-0.43874888288502945,True,False
1,1,1,0,0,0.5855345944302853,0.2732312961117544,1,1,0.19672435030968496,False,False
1,1,0,0,0,2.1106275692682934,0.2732312961117544,1,0,-0.1561616619901181,False,True
0,0,0,0,1,-0.2756943795958839,0.2732312961117544,1,1,-0.9506772103929292,False,True
0,0,1,0,0,-0.4551170825180025,0.2732312961117544,1,1,-0.8292203876191311,False,False
1,1,1,0,0,-0.7421934071933922,0.2732312961117544,1,1,-1.0021832555806716,True,False
1,1,2,0,0,-0.3115789201803076,0.2732312961117544,1,1,1.6093124409654056,False,False
1,1,1,1,0,0.04726648566392956,-2.5228356340985316,1,0,-0.5922229769917485,False,True
1,0,0,0,0,0.31640054004710744,-4.386880254238722,1,1,0.8600386890112872,False,True
1,1,2,0,1,-0.5268861636868499,0.2732312961117544,1,1,0.4716552671902022,False,False
1,1,0,1,0,-0.25775210930367204,0.2732312961117544,1,1,0.5666630397324568,True,False
1,0,0,0,1,-0.3115789201803076,-2.5228356340985316,1,0,1.4575784159528669,False,True
1,1,2,0,0,-0.4551170825180025,0.2732312961117544,1,1,1.2209290191443205,False,True
1,1,1,1,0,-0.006560325212706013,-2.5228356340985316,1,1,0.14382624984659811,False,True
1,1,1,0,0,-0.25775210930367204,2.1372759162519452,1,1,-0.5114837710217739,True,False
1,1,0,0,0,-0.8498470289466633,0.2732312961117544,1,1,-0.8762022531620043,False,True
1,1,0,1,0,1.141744973488853,0.2732312961117544,0,0,-0.22158825993130446,True,False
0,0,2,0,0,0.011381945079505846,0.2732312961117544,1,0,-0.9632057078710287,False,True
1,0,0,1,1,-0.5986552448556973,0.2732312961117544,1,1,-0.5027834255508714,False,False
1,1,1,1,0,2.22725232616767,-2.5228356340985316,1,1,1.2414618344556503,True,False
1,0,0,0,1,0.9802645408589462,0.2732312961117544,0,0,2.2135949356469347,False,True
0,0,3,0,0,2.1106275692682934,0.2732312961117544,1,1,-1.0829224615506463,False,False
1,0,0,1,0,-0.4012902716413669,0.2732312961117544,0,0,-0.052105530158124885,False,False
1,1,3,0,0,-0.7780779477778159,0.2732312961117544,1,0,-0.32877651613282255,False,True
1,1,0,0,0,2.22725232616767,0.2732312961117544,1,0,2.2135949356469347,False,False
1,1,3,1,0,-0.16804075784261274,0.2732312961117544,1,0,-0.4397929243415377,True,False
1,1,1,0,0,2.22725232616767,0.2732312961117544,1,1,1.4401777250110621,False,True
1,0,0,0,0,-0.06038713608934159,0.2732312961117544,1,1,-0.6701780724110344,True,False
0,0,1,0,0,0.31640054004710744,-4.759689178266761,1,0,-0.9444129616538793,True,False
0,0,0,0,0,-0.3115789201803076,0.2732312961117544,1,1,0.34985043059756793,False,False
1,0,0,0,1,-0.16804075784261274,0.2732312961117544,1,1,-0.35800967691505475,True,False
1,0,0,0,0,0.24463145887826002,0.2732312961117544,1,1,0.4688711566395134,False,False
1,1,2,0,0,0.22668918858604814,0.2732312961117544,1,1,-0.034704839216320005,True,False
1,1,3,0,0,0.40611189150816673,0.2732312961117544,0,1,-0.017652162093351215,False,True
0,0,0,0,0,-0.04244486579712973,0.2732312961117544,1,0,-0.9663378322405536,False,False
0,0,1,0,0,-0.8498470289466633,0.2732312961117544,1,1,-0.6120597646654061,False,True
0,0,0,0,0,-1.9263832464793749,0.2732312961117544,1,1,-1.0293283334498873,False,True
1,1,0,0,0,-0.02450259550491787,0.2732312961117544,1,1,1.7231129597248094,False,True
1,0,0,0,0,-0.20392529842703647,0.2732312961117544,1,1,-0.5236642546810373,False,False
1,1,0,0,0,0.22668918858604814,0.2732312961117544,1,1,-0.47041814039911434,True,False
1,1,2,0,0,-0.8498470289466633,0.2732312961117544,1,1,-0.7985951715615545,True,False
1,1,1,0,0,-0.4012902716413669,0.2732312961117544,1,1,-0.5577696089269748,True,False
1,1,0,0,0,1.249398595242124,0.2732312961117544,1,1,0.3731673564595865,True,False
1,1,0,0,0,-1.029269731868782,0.2732312961117544,1,1,-0.6235442206869973,False,True
1,1,0,0,0,2.22725232616767,0.2732312961117544,1,1,2.2135949356469347,True,False
0,1,0,1,0,-0.23980983901146016,0.2732312961117544,1,1,-0.7289924077943349,False,False
1,0,1,1,1,0.37022735092374304,0.2732312961117544,0,0,0.09893246721674151,False,True
1,1,0,0,0,-0.4551170825180025,0.2732312961117544,1,1,-0.5107877433841016,True,False
1,1,2,0,0,-1.0651542724532057,-2.5228356340985316,1,1,-1.0119972495176182,False,True
0,0,0,0,0,-1.4957687594662903,0.2732312961117544,1,1,-0.9458050169292238,False,True
1,1,0,0,0,-0.16804075784261274,0.2732312961117544,1,0,2.2135949356469347,False,False
1,0,0,0,0,-0.8677892992388753,0.2732312961117544,1,1,0.005664763768667332,False,False
0,0,0,0,1,-0.6883665963167567,-0.6587910139583409,1,0,-0.6534734091069017,True,False
1,1,0,0,0,-0.3115789201803076,0.2732312961117544,1,1,-0.1707782423812342,False,False
0,0,0,0,0,-0.4012902716413669,0.2732312961117544,1,1,-0.7206400761422685,True,False
1,0,0,0,0,0.8905531893978869,0.2732312961117544,1,1,1.1530663244712815,False,False
1,1,0,0,0,0.029324215371717702,0.2732312961117544,1,1,-0.24490518579332302,False,False
1,1,2,0,0,-0.1859830281348246,0.2732312961117544,0,0,-0.6245882621435056,True,False
1,1,2,0,0,-0.06038713608934159,0.2732312961117544,1,1,-0.515659936847807,False,True
0,0,0,0,0,0.10109329654056513,2.1372759162519452,0,0,-0.27065820838719423,False,True
1,1,0,0,0,0.621419135014709,0.2732312961117544,1,1,-0.16625406273636492,True,False
1,1,3,0,0,-0.4910016231024262,0.2732312961117544,1,1,-0.18400276749700592,False,True
1,1,1,0,0,1.123802703196641,0.2732312961117544,1,1,0.2367459394758362,True,False
0,1,1,0,0,-0.04244486579712973,0.2732312961117544,1,1,-0.5320165863331037,False,True
0,0,0,0,0,0.24463145887826002,2.1372759162519452,1,0,0.46852314282067725,False,False
1,1,1,0,0,-0.43717481222579063,0.2732312961117544,1,0,-0.43700881379084894,False,True
